benchmark_id,phase,domain,market_ticker,series_ticker,event_ticker,title,resolution,status,open_time,close_time,close_date,settlement_ts,volume,source_csv
entertainment_phase_i_020,phase_i,Entertainment,OSCARDIR-24-GG,KXOSCARDIR,OSCARDIR-24,Will Greta Gerwig win Best Director at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:10:02.258759Z,2024-03-11,2024-03-11T18:00:01.164971Z,14905,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_021,phase_i,Entertainment,OSCARPIC-24-PL,KXOSCARPIC,OSCARPIC-24,Will Past Lives win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:12:09.324315Z,2024-03-11,2024-03-11T18:00:01.598202Z,14606,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_022,phase_i,Entertainment,OSCARPIC-24-TH,KXOSCARPIC,OSCARPIC-24,Will The Holdovers win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:11:57.674754Z,2024-03-11,2024-03-11T16:16:00.657656Z,13961,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_023,phase_i,Entertainment,GRAMAOTY-66-TR,KXGRAMAOTY,GRAMAOTY-66,Will The Record win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,13432,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_024,phase_i,Entertainment,GRAMBNA-66-NK,KXGRAMBNA,GRAMBNA-66,Will Noah Kahan win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,11652,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_025,phase_i,Entertainment,GRAMAOTY-66-S,KXGRAMAOTY,GRAMAOTY-66,Will SOS win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,11638,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_026,phase_i,Entertainment,TOPSONG-24MAY04-PU,KXTOPSONG,TOPSONG-24MAY04,Will Push Ups be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-04-19T17:00:00Z,2024-04-29T03:59:00Z,2024-04-29,2024-04-30T16:10:00.99818Z,11324,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_027,phase_i,Entertainment,TOPSONG-24MAY25-NLU,KXTOPSONG,TOPSONG-24MAY25,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-05-07T14:00:00Z,2024-05-20T03:59:00Z,2024-05-20,2024-05-21T16:12:00.742104Z,11146,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_028,phase_i,Entertainment,OSCARSUPACTO-24-RD,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Robert DeNiro win Supporting Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:06:54.395808Z,2024-03-11,2024-03-11T18:01:00.597872Z,10297,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_029,phase_i,Entertainment,OSCARACTO-24-JW,KXOSCARACTO,OSCARACTO-24,Will Jeffrey Wright win Best Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:09:33.855053Z,2024-03-11,2024-03-11T16:16:00.807777Z,9884,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_030,phase_i,Entertainment,TOPSONG-24MAY18-EU,KXTOPSONG,TOPSONG-24MAY18,Will Euphoria be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-05-01T20:00:00Z,2024-05-13T03:59:00Z,2024-05-13,2024-05-14T16:03:01.371198Z,9847,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_031,phase_i,Entertainment,OSCARACTO-24-BC,KXOSCARACTO,OSCARACTO-24,Will Bradley Cooper win Best Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:09:30.9717Z,2024-03-11,2024-03-11T16:39:01.523037Z,9584,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_032,phase_i,Entertainment,OSCARSUPACTO-24-RG,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Ryan Gosling win Supporting Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:07:00.285179Z,2024-03-11,2024-03-11T16:17:00.838529Z,9492,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_033,phase_i,Entertainment,OSCARACTR-24-AB,KXOSCARACTR,OSCARACTR-24,Will Annette Bening win Best Actress at the Oscars?,no,finalized,2023-11-04T21:00:00Z,2024-03-11T14:11:07.229632Z,2024-03-11,2024-03-11T16:39:01.787984Z,9038,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_034,phase_i,Entertainment,GRAMROTY-66-KB,KXGRAMROTY,GRAMROTY-66,Will Kill Bill win Record of the Year at the Grammys?,no,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,8707,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_035,phase_i,Entertainment,OSCARDIR-24-JG,KXOSCARDIR,OSCARDIR-24,Will Jonathan Glazer win Best Director at the Oscars?,no,finalized,2023-11-04T19:41:00Z,2024-03-11T14:10:18.308038Z,2024-03-11,2024-03-11T16:16:00.863181Z,8457,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_036,phase_i,Entertainment,GRAMSOTY-66-AH,KXGRAMSOTY,GRAMSOTY-66,Will Anti-Hero win Song of the Year at the Grammys?,no,finalized,2023-11-14T18:20:00Z,2024-02-05T15:01:36.39571Z,2024-02-05,2024-02-05T17:17:00.386408Z,8439,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_037,phase_i,Entertainment,TOPSONG-24MAY18-IHSH,KXTOPSONG,TOPSONG-24MAY18,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-04-30T14:00:00Z,2024-05-13T03:59:00Z,2024-05-13,2024-05-14T16:06:00.791293Z,8228,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_038,phase_i,Entertainment,TOPSONG-24APR27-LT,KXTOPSONG,TOPSONG-24APR27,Will Like That be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-04-09T14:00:00Z,2024-04-22T03:59:00Z,2024-04-22,2024-04-23T17:04:00.40132Z,8041,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_039,phase_i,Entertainment,TOPSONG-24JUN22-PPP,KXTOPSONG,TOPSONG-24JUN22,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-10T14:00:00Z,2024-06-17T03:59:00Z,2024-06-17,2024-06-18T16:14:01.193064Z,7877,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_040,phase_i,Entertainment,OSCARACTR-24-MR,KXOSCARACTR,OSCARACTR-24,Will Margot Robbie win Best Actress at the Oscars?,no,finalized,2023-11-04T21:00:00Z,2024-03-11T14:11:04.504357Z,2024-03-11,2024-03-11T16:39:01.822823Z,7869,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_041,phase_i,Entertainment,OSCARACTR-24-FB,KXOSCARACTR,OSCARACTR-24,Will Fantasia Barrino win Best Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:10:44.220691Z,2024-03-11,2024-03-11T18:00:01.062641Z,7762,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_042,phase_i,Entertainment,OSCARDIR-24-MS,KXOSCARDIR,OSCARDIR-24,Will Martin Scorsese win Best Director at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:10:11.590262Z,2024-03-11,2024-03-11T16:39:01.883105Z,7709,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_043,phase_i,Entertainment,TOPSONG-24MAY18-MDB,KXTOPSONG,TOPSONG-24MAY18,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-05-05T20:15:00Z,2024-05-13T03:59:00Z,2024-05-13,2024-05-14T16:06:00.845898Z,7675,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_044,phase_i,Entertainment,TOPSONG-24MAY18-F,KXTOPSONG,TOPSONG-24MAY18,Will Fortnight be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-04-30T14:00:00Z,2024-05-13T03:59:00Z,2024-05-13,2024-05-14T16:08:00.92631Z,7428,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_045,phase_i,Entertainment,OSCARSUPACTR-24-AF,KXOSCARSUPACTR,OSCARSUPACTR-24,Will America Ferrera win Supporting Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:01:34.957443Z,2024-03-11,2024-03-11T18:01:00.619765Z,7427,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_046,phase_i,Entertainment,GRAMROTY-66-F,KXGRAMROTY,GRAMROTY-66,Will Flowers win Record of the Year at the Grammys?,yes,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,7342,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_047,phase_i,Entertainment,GRAMAOTY-66-G,KXGRAMAOTY,GRAMAOTY-66,Will Guts win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,7060,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_048,phase_i,Entertainment,GRAMBNA-66-GA,KXGRAMBNA,GRAMBNA-66,Will Gracie Abrams win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,6739,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_049,phase_i,Entertainment,GRAMROTY-66-WWIMF,KXGRAMROTY,GRAMROTY-66,Will What Was I Made For? win Record of the Year at the Grammys?,no,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,6559,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_050,phase_i,Entertainment,OSCARDIR-24-YL,KXOSCARDIR,OSCARDIR-24,Will Yorgos Lanthimos win Best Director at the Oscars?,no,finalized,2023-11-04T19:35:00Z,2024-03-11T14:10:14.737792Z,2024-03-11,2024-03-11T16:16:00.748294Z,6365,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_051,phase_i,Entertainment,TOPSONG-24JUN08-H,KXTOPSONG,TOPSONG-24JUN08,Will Houdini be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-05-29T20:00:00Z,2024-06-03T03:59:00Z,2024-06-03,2024-06-04T16:26:01.012311Z,6263,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_052,phase_i,Entertainment,OSCARSUPACTO-24-MR,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Mark Ruffalo win Supporting Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:07:09.503399Z,2024-03-11,2024-03-11T16:39:01.452812Z,6258,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_053,phase_i,Entertainment,TOPSONG-24MAY25-IHSH,KXTOPSONG,TOPSONG-24MAY25,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-05-07T14:00:00Z,2024-05-20T03:59:00Z,2024-05-20,2024-05-21T16:12:00.752061Z,6229,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_054,phase_i,Entertainment,OSCARPIC-24-MD,KXOSCARPIC,OSCARPIC-24,Will May December win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:12:03.2079Z,2024-03-11,2024-03-11T16:16:00.14369Z,5982,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_055,phase_i,Entertainment,OSCARPIC-24-M,KXOSCARPIC,OSCARPIC-24,Will Maestro win Best Picture at the Oscars?,no,finalized,2023-11-04T19:15:54Z,2024-03-11T14:12:24.226267Z,2024-03-11,2024-03-11T16:15:00.873215Z,5852,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_056,phase_i,Entertainment,TOPSONG-24MAY18-E,KXTOPSONG,TOPSONG-24MAY18,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-04-30T14:00:00Z,2024-05-13T03:59:00Z,2024-05-13,2024-05-14T16:05:01.315416Z,5530,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_057,phase_i,Entertainment,GRAMSOTY-66-V,KXGRAMSOTY,GRAMSOTY-66,Will Vampire win Song of the Year at the Grammys?,no,finalized,2023-11-14T18:20:00Z,2024-02-05T15:01:36.39571Z,2024-02-05,2024-02-05T17:17:00.386408Z,5437,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_058,phase_i,Entertainment,TOPSONG-24JUN15-IHSH,KXTOPSONG,TOPSONG-24JUN15,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-05-28T14:00:00Z,2024-06-10T03:59:00Z,2024-06-10,2024-06-11T16:09:00.546753Z,5310,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_059,phase_i,Entertainment,TOPSONG-24MAY25-MDB,KXTOPSONG,TOPSONG-24MAY25,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-05-07T14:00:00Z,2024-05-20T03:59:00Z,2024-05-20,2024-05-21T16:15:01.502571Z,5294,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_060,phase_i,Entertainment,OSCARSUPACTR-24-LG,KXOSCARSUPACTR,OSCARSUPACTR-24,Will Lily Gladstone win Supporting Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:01:38.265773Z,2024-03-11,2024-03-11T16:38:12.198233Z,5197,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_061,phase_i,Entertainment,OSCARPIC-24-TCP,KXOSCARPIC,OSCARPIC-24,Will The Color Purple win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:11:53.521154Z,2024-03-11,2024-03-11T16:16:00.672855Z,5159,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_062,phase_i,Entertainment,TOPSONG-24JUN22-IHSH,KXTOPSONG,TOPSONG-24JUN22,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-06-04T14:00:00Z,2024-06-17T03:59:00Z,2024-06-17,2024-06-18T16:16:00.60275Z,5090,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_063,phase_i,Entertainment,GRAMROTY-66-V,KXGRAMROTY,GRAMROTY-66,Will Vampire win Record of the Year at the Grammys?,no,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,5058,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_064,phase_i,Entertainment,OSCARACTO-24-AS,KXOSCARACTO,OSCARACTO-24,Will Andrew Scott win Best Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:09:36.994107Z,2024-03-11,2024-03-11T16:16:00.783002Z,5058,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_065,phase_i,Entertainment,GRAMBNA-66-VM,KXGRAMBNA,GRAMBNA-66,Will Victoria Monet win Best New Artist at the Grammys?,yes,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,4956,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_066,phase_i,Entertainment,OSCARSUPACTO-24-SKB,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Sterling K. Brown win Supporting Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:07:22.456247Z,2024-03-11,2024-03-11T16:17:00.80293Z,4822,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_067,phase_i,Entertainment,OSCARSUPACTR-24-EB,KXOSCARSUPACTR,OSCARSUPACTR-24,Will Emily Blunt win Supporting Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:01:25.84064Z,2024-03-11,2024-03-11T16:38:12.208178Z,4804,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_068,phase_i,Entertainment,GRAMAOTY-66-DYKTTATUOB,KXGRAMAOTY,GRAMAOTY-66,Will Did You Know That There's a Tunnel Under Ocean Blvd win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,4764,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_069,phase_i,Entertainment,OSCARACTO-24-CD,KXOSCARACTO,OSCARACTO-24,Will Colman Domingo win Best Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:09:19.905762Z,2024-03-11,2024-03-11T16:17:00.212767Z,4679,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_070,phase_i,Entertainment,GRAMBNA-66-FA,KXGRAMBNA,GRAMBNA-66,Will Fred Again win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,4388,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_071,phase_i,Entertainment,GRAMAOTY-66-WMR,KXGRAMAOTY,GRAMAOTY-66,Will World Music Radio win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,4198,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_072,phase_i,Entertainment,GRAMROTY-66-OMM,KXGRAMROTY,GRAMROTY-66,Will On My Mama win Record of the Year at the Grammys?,no,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,4120,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_073,phase_i,Entertainment,TOPSONG-24JUN08-IHSH,KXTOPSONG,TOPSONG-24JUN08,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-05-21T14:00:00Z,2024-06-03T03:59:00Z,2024-06-03,2024-06-04T16:26:01.307965Z,4114,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_074,phase_i,Entertainment,OSCARPIC-24-S,KXOSCARPIC,OSCARPIC-24,Will Saltburn win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:12:11.997813Z,2024-03-11,2024-03-11T18:00:01.58285Z,4110,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_075,phase_i,Entertainment,OSCARSUPACTO-24-CM,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Charles Melton win Supporting Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:07:06.374367Z,2024-03-11,2024-03-11T17:50:00.26276Z,3928,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_076,phase_i,Entertainment,GRAMBNA-66-CJ,KXGRAMBNA,GRAMBNA-66,Will Coco Jones win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,3814,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_077,phase_i,Entertainment,OSCARSUPACTR-24-DB,KXOSCARSUPACTR,OSCARSUPACTR-24,Will Danielle Brooks win Supporting Actress at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:01:46.91275Z,2024-03-11,2024-03-11T16:38:12.183363Z,3677,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_078,phase_i,Entertainment,GRAMAOTY-66-ESV,KXGRAMAOTY,GRAMAOTY-66,Will Endless Summer Vacation win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,3664,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_079,phase_i,Entertainment,GRAMAOTY-66-TAOP,KXGRAMAOTY,GRAMAOTY-66,Will The Age of Pleasure win Album of the Year at the Grammys?,no,finalized,2023-11-14T18:25:00Z,2024-02-05T15:01:59.570685Z,2024-02-05,2024-02-05T17:17:00.356374Z,3664,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_080,phase_i,Entertainment,GRAMSOTY-66-B,KXGRAMSOTY,GRAMSOTY-66,Will Butterfly win Song of the Year at the Grammys?,no,finalized,2023-11-14T18:20:00Z,2024-02-05T15:01:36.39571Z,2024-02-05,2024-02-05T17:17:00.386408Z,3642,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_081,phase_i,Entertainment,GRAMROTY-66-AH,KXGRAMROTY,GRAMROTY-66,Will Anti-Hero win Record of the Year at the Grammys?,no,finalized,2023-11-14T18:14:00Z,2024-02-05T15:00:57.449634Z,2024-02-05,2024-02-05T17:17:00.255651Z,3539,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_082,phase_i,Entertainment,GRAMBNA-66-JR,KXGRAMBNA,GRAMBNA-66,Will Jelly Roll win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,3345,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_083,phase_i,Entertainment,OSCARACTO-24-LD,KXOSCARACTO,OSCARACTO-24,Will Leonardo DiCaprio win Best Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:09:16.966646Z,2024-03-11,2024-03-11T16:17:00.22851Z,3297,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_084,phase_i,Entertainment,OSCARPIC-24-SMATSV,KXOSCARPIC,OSCARPIC-24,Will Spider-Man: Across the Spider-Verse win Best Picture at the Oscars?,no,finalized,2023-08-15T12:00:00Z,2024-03-11T14:12:14.684632Z,2024-03-11,2024-03-11T18:00:01.192948Z,3246,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_085,phase_i,Entertainment,TOPSONG-24APR27-TS,KXTOPSONG,TOPSONG-24APR27,Will Too Sweet be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-04-09T14:00:00Z,2024-04-22T03:59:00Z,2024-04-22,2024-04-23T17:04:00.329668Z,3239,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_086,phase_i,Entertainment,OSCARACTR-24-GL,KXOSCARACTR,OSCARACTR-24,Will Greta Lee win Best Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:10:50.466758Z,2024-03-11,2024-03-11T16:16:00.713494Z,3082,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_087,phase_i,Entertainment,OSCARSUPACTO-24-WD,KXOSCARSUPACTO,OSCARSUPACTO-24,Will Willem Dafoe win Supporting Actor at the Oscars?,no,finalized,2023-11-06T21:00:00Z,2024-03-11T14:07:12.335632Z,2024-03-11,2024-03-11T16:17:00.813274Z,2916,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_088,phase_i,Entertainment,GRAMSOTY-66-AW,KXGRAMSOTY,GRAMSOTY-66,Will A&W win Song of the Year at the Grammys?,no,finalized,2023-11-14T18:20:00Z,2024-02-05T15:01:36.39571Z,2024-02-05,2024-02-05T17:17:00.386408Z,2875,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_089,phase_i,Entertainment,TOPSONG-24MAR30-C,KXTOPSONG,TOPSONG-24MAR30,Will Carnival be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-03-12T14:00:00Z,2024-03-25T03:59:00Z,2024-03-25,2024-03-26T17:00:01.063923Z,2843,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_090,phase_i,Entertainment,TOPSONG-24JUN29-IHSH,KXTOPSONG,TOPSONG-24JUN29,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-11T14:00:00Z,2024-06-24T03:59:00Z,2024-06-24,2024-06-25T16:07:01.089639Z,2730,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_091,phase_i,Entertainment,TOPSONG-24MAY04-F,KXTOPSONG,TOPSONG-24MAY04,Will Fortnight be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-04-17T18:00:00Z,2024-04-29T03:59:00Z,2024-04-29,2024-04-30T16:12:00.447988Z,2602,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_092,phase_i,Entertainment,GRAMSOTY-66-KB,KXGRAMSOTY,GRAMSOTY-66,Will Kill Bill win Song of the Year at the Grammys?,no,finalized,2023-11-14T18:20:00Z,2024-02-05T15:01:36.39571Z,2024-02-05,2024-02-05T17:17:00.386408Z,2325,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_093,phase_i,Entertainment,OSCARACTO-24-BK,KXOSCARACTO,OSCARACTO-24,Will Barry Keoghan win Best Actor at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:09:25.691376Z,2024-03-11,2024-03-11T16:16:00.798315Z,2281,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_094,phase_i,Entertainment,TOPSONG-24APR20-LT,KXTOPSONG,TOPSONG-24APR20,Will Like That be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-04-02T14:00:00Z,2024-04-15T03:59:00Z,2024-04-15,2024-04-16T16:11:00.486847Z,2261,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_095,phase_i,Entertainment,GRAMBNA-66-TWAT,KXGRAMBNA,GRAMBNA-66,Will The War and Treaty win Best New Artist at the Grammys?,no,finalized,2023-11-14T17:30:00Z,2024-02-05T15:00:41.85772Z,2024-02-05,2024-02-05T17:17:00.820896Z,2253,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_096,phase_i,Entertainment,TOPSONG-24APR13-J,KXTOPSONG,TOPSONG-24APR13,Will Jolene be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-03-28T21:00:00Z,2024-04-08T03:59:00Z,2024-04-08,2024-04-09T17:10:00.858166Z,2251,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_097,phase_i,Entertainment,TOPSONG-24JUN29-PPP,KXTOPSONG,TOPSONG-24JUN29,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-06-11T14:00:00Z,2024-06-24T03:59:00Z,2024-06-24,2024-06-25T16:07:01.099677Z,2176,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_098,phase_i,Entertainment,OSCARACTR-24-CM,KXOSCARACTR,OSCARACTR-24,Will Carey Mulligan win Best Actress at the Oscars?,no,finalized,2023-08-16T14:00:00Z,2024-03-11T14:10:53.191741Z,2024-03-11,2024-03-11T17:59:00.208205Z,2147,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_099,phase_i,Entertainment,TOPSONG-24MAR30-WCBF,KXTOPSONG,TOPSONG-24MAR30,Will We Can't Be Friends be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-03-12T14:00:00Z,2024-03-25T03:59:00Z,2024-03-25,2024-03-26T17:00:01.104402Z,2145,Research/EntertainmentMarkets/markets.csv
entertainment_phase_i_100,phase_i,Entertainment,TOPSONG-24MAR30-LC,KXTOPSONG,TOPSONG-24MAR30,Will Lose Control be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-03-12T14:00:00Z,2024-03-25T03:59:00Z,2024-03-25,2024-03-26T17:00:01.093454Z,2115,Research/EntertainmentMarkets/markets.csv
