model,market_id,domain,source,brier_score,forecast_prob,outcome,R_local_tight,R_local_medium,R_local_broad,share_correct,share_approx,share_wrong,difficulty
gpt-5-5,0x8354b859e0172f46e0d54276975ca35db2ef1610a674512163c3d6fd63216ae9,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x4c6f44c3b06b2f0b1aa17d11c9577ae8e0ce5935def30fd829a52f76067bd570,EntertainmentMarkets,recall,0.0009,0.03,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x87ebcc9f6660a5b9613650c3d91bae01f4503b11eb61a782b993bbc3a5d41b04,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x49abede64b8f6969f3dbd331fd469716bfa02657f270c160d5a569a5109de8a4,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe611ff5abd32cde0844c21255e0a347e1e98f5fcced855ab380ffc42c8e74126,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x3f671ab4ca828f5cc767acd8df3bdb98f30bce9d7cb780c63ed6bd605846d6f1,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x797fb82ce3144b9463cf3998afe98bca2fa85e3085028f55330e6899f0d8a311,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xc961c545d273465bb00d172061307952330aa0e937f851a382fbdebd0628df88,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xbd670ced896c817e8d7a01343aebbb58b8edede514a662af46dc4c054261640e,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x29d322f2e1c811a1730f27a9a3dfc4f1f16088879779545534c3e834ca72652e,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd7e780b188244b3cfe9e6db5c15a260e71ab5eab9fe35926c96a4bf18998c215,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x31cb739473fae02a8f152efb995b0f78272d143960b7bbdcdedd48caf131c5ed,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x0f0e6e9c4737e8ebe6f34047a2e7323276bb5b096407f94ecd7770b2b7f94c42,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x91ff4f4286d207dc3d42a55e3aa92c9b366cb7b4a7a03643851b816b1282c9f2,EntertainmentMarkets,recall,0.3844,0.62,0.0,0.9999999801317819,1.0000000119209311,0.714765046058826,1.0,0.0,0.0,0.506222009707913
gpt-5-5,0xeec619cc38f21a38a25cef8eada40634618b16faf4df8fc0513bdbce37530f44,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xfe23bf7c32a203c9a2279eb4e344fc1030642a32727f5b8141752d782bc591b5,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xf0f37d96ff4036653069bfbcf329b2390ba8504906acae550a1af2f6fdb72268,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x21b6d0cb5436c5c4b7eb21a54d5c5ad41352ba67036ed26b11e9ce3fb4f3edd1,EntertainmentMarkets,recall,0.0,1.0,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x2068b095ec9f0859b7d3be7cb04c28abd0886008f0984704ce91241ae5b07e4e,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.6666666534211879,0.800000009536745,0.714765046058826,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xcd5c82c04672d27fc86f260f0053841e4f7ceed18b7ece5452b107dfb41095fb,EntertainmentMarkets,recall,0.0,1.0,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x72ec1c672a31bdb074da0538ad56e000fdcb00e6ec2a118bc559d9801cd226cf,EntertainmentMarkets,recall,0.3364000000000001,0.42,1.0,0.6666666534211879,0.800000009536745,0.714765046058826,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xf5810fd33d08222bf26ce832566d84d16ce392e13fd827c067b6161999fcc0cb,EntertainmentMarkets,recall,0.9603999999999999,0.98,0.0,0.6666666534211879,0.800000009536745,0.714765046058826,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x40d59bbfbd74a384ba16fa34703b60f47cf731a57e379d01fba3e35ed6479dbc,EntertainmentMarkets,recall,0.0,0.0,0.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xd04f11da24adf7fadc608a62f77ddb74608d744ce277f8374bdeea0789759350,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xb7ce868b62f0d92a97f5093dc5c901f5b6f4780a9bea68aeea475a11f352d2e4,EntertainmentMarkets,recall,2.5000000000000045e-05,0.995,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x3f8343612322c1ef8db300277ff8d7af7ad193113cbf849b1c0f9e7356f05db3,EntertainmentMarkets,recall,0.0,1.0,1.0,0.6666666534211879,0.800000009536745,0.7114093416172352,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x7a1cbe743df1a3c5db80ac29bc4ed66faaeb5da5badda69bdb9bc2a2bab3862d,EntertainmentMarkets,recall,0.17639999999999997,0.42,0.0,0.6666666534211879,0.800000009536745,0.714765046058826,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x795ea399b4e5f8a9f506be96e4e44d01508eb6b96e188908cefcb80e348c95ea,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x75b27dbd60c4e5edfc8aa2ada0f14ea749773019816f6377cec337f621eb7eb1,EntertainmentMarkets,recall,0.0,1.0,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xb504037d6e1680f66f50a2573ba4336647fab1057837e9c23861ec9e148f18c2,EntertainmentMarkets,recall,0.0004000000000000007,0.98,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x6669d238da2b4717be0229f3cf5e23991012b652dd5b2ac153cf0b8059cf0361,EntertainmentMarkets,recall,0.0,1.0,1.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x38cf4dd088a499af30488687d8a8eccc3872cbdfd4c677ceef3f04ea965b19ab,EntertainmentMarkets,recall,0.0009,0.03,0.0,0.6666666534211879,0.800000009536745,0.714765046058826,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xf78a533349d3d61c7851d62d37f4eaecd696abfa4713a01723721fb3bbcdbe15,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0xef3771c980c235b274fb8876c9f2cac273a63f404469fbed32193943d882b590,EntertainmentMarkets,recall,1.0000000000000019e-06,0.999,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe88b88d1f39e2108ad8ee8b8c88fc043d1a21ac25c99b16d915ca82c0ee90ef2,EntertainmentMarkets,recall,2.5e-05,0.005,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd192dcf13d2237d6d203937b004839719b1d9036140d4a7686401c8e44610053,EntertainmentMarkets,recall,0.9801,0.99,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x65ff0b584a32e747f9be0edc40c15dd034a7c83619a9fd591e9ba609b8afa9bc,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x955979be4b0dd8d6b5da7da2f080d2de221e8f2bec18bbceab3fa73ce41735fa,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xafd703a0ec87e098738f506b538fd6ce261286526c8f728742a39717636cf106,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x10374c401f0dcc7c28a352edd39f2044d1366a31c7b7941b730ff6f20f4b39c5,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xf48df84e093bf9c909ac308ace75eb3aa1034724a2c3f1b2e54b5a377ddf40e3,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x155bd519471ec6efde07d6d9d4ccd016c2578d77b5cf624873924d7c10409cea,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x912c579535979774287bbc1451914a65098c59c30df652875cd38a4e443c885e,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x1a5e70ce460cba7c87b1a990dc4bfc4df523507161291aef0f2e771b28af2736,EntertainmentMarkets,recall,0.5625,0.25,1.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe76a451e7d8dabdedf3621d8dc641f581d93fbea134052cee4d6f5b8922abb5c,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x8a8d14636fb261b71ccc50e58b7a3a18d068ff25190842491f4ddf93a1553b0d,EntertainmentMarkets,recall,0.0004000000000000007,0.98,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd5d28d3fc6cd8eb5192e36f019c34a14744474b1120c9a26e113501f0c907979,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2dc21d55db6a6074fbb630b08fa1fa7ee51b94a687661364dd7124d77aa62271,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe1f3c1b2a7f76d39850ecd39059a49eecfc866aa05402eac4ed903a550e49706,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x99f0d7e214091080e86b9ce01b04e5b8b120b36e36a58fc1fb72ec5172e921d8,EntertainmentMarkets,recall,0.0,1.0,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xeb109d5f3648d8dc6b34866fb6ccc6b23c820caf2bfe0b42dd28e17069cc8f90,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xad6a94f07b8ff0855241191f9a8cdd1dde49ca53419ddcacded76933588c88be,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe716593800b88a8a5ee0106ecd91752b6ab78fd36c9308bdb07a894de9036eac,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x74e369fb248adbc1f8d3fa4d3a45df0df9c502da59ef21d4a2db8a0ad6d03b89,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xf904926acf35ab9a6070ce9c98c05dc29dfa5ad096efb045b76e775065be5e0c,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd3aa69a5c84bb794c59b2caf0d2e9e2208cc06a6e8d59c827a987925b6f72ed7,EntertainmentMarkets,recall,2.5000000000000045e-05,0.995,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xfa1cb5f5d6fdfc01dfb77ec21ad01ddb207ca778f5d48dc8b3d8ae9e0526dc85,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x71497b65d423598e7ceb154b622a84127d2ff1e7dd9dbfdf6552cc59fa0aab3a,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x870efa69f5c2694036556d1cbc6f15c91933a75314e489788dbbfde966203d99,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xbac396d8c35754f166c38dedcbd649d7056035235431884d7ddfade2d13d2cc0,EntertainmentMarkets,recall,0.0144,0.12,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x04e278d31e0eac4370324151b1daacb519869707c1743d0e77f47be5ecde523a,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2b0d66e6e9f6a0cdb4125f8746a18cc7c6a4b95e934827d7c44685ed5361e1df,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x91ee09b537f5966ca14175132146281c8ea59edef0fe0d0f9be953b0f1f4951b,EntertainmentMarkets,recall,0.0324,0.18,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd5b2c2e8db66aa4ad79a790a5ea52a3cc1affdc37846cf4c3fcd2d334f37d4b9,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2141f4de7fa5f61591e7c50a3761d2cd01793875cbf64ea014fa2a955ec770c7,EntertainmentMarkets,recall,0.7744,0.12,1.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2cf06bc2611641b8d3bd72a00c368e243b0495f144035a3db03b888dda89f74f,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xafc8132d8dd0c65c2607950bfa5b80e39b6435fcf199b63d75b56c8137d533c6,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xabb25ec6c0838ee91283831bb9b7b1961ad19947e0a376761e72374b3336a302,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd7b8f654015ac1017a9cdadcb5d9cd10b20f393cc2f88ccd6d53a383f1bbd453,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xcb0d6a19548dda99b6352e77d71b5a1a55f810d8054372294b4bc50b990a2948,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xea4f844e900758d5a3f931918fd505dd165329c2fd9425530de656d864916f10,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x7b33d1d34b1b9414cb9d60d27ac20548b9065f33e61ff3a92ee904c3912b8bc9,EntertainmentMarkets,recall,0.12249999999999998,0.35,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x3ad17a6efe6c1286ec37e8502b2e644fa02f9495305f683d1a2155ab531c2484,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe17aa1b33e0203ccb0bbc78edc78991dca79a6802f941c3dd336b6c46f304a7b,EntertainmentMarkets,recall,0.0,0.0,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x1aba840e43db7e689f3d908e488015ba830ee9b31990f8209473f5eabbe36544,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x48c6ce882db38f63e31a081527da32ff575f4e303d030ebfb0059a0f92abd597,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x288500c71799fe8e468b24d9f68356d22ddcc9b3470cac309c69edef202b1e34,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x96a0281742c8a6dfaeb3e5118b0e3408b540177d312c71410224f67c506c54f5,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xb73c1524d4f6bb61b58056ebb23d90470c7db546080b33dc30eed98a54289fe4,EntertainmentMarkets,recall,1.0000000000000019e-06,0.999,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x77c37806fc9b801ab4fa0cb3b15178d5b60ddb17ed5cdba1de7941c513bec7bf,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xac1c3cd4d72c9817834941ad62521cde5a43f69b3036d69d82632ddc1fbd4c6f,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xecb07d32e2f469ee50745638d6c7a68e06f9b10f7bc3f399f59ed0823ebd2175,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x0c9294bbe102a05c9ae2c3008d54ed79167cc4e2f4cdc8fc90edbb731711ddcf,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x7643745c9081170b17d79fbbd2fa5044a1d0af421af80f1e5a4851af0082489b,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xaa79ecf5bbf0f50b00360b835a3be25c1976701d9e8b61525ea6b16b867d561c,EntertainmentMarkets,recall,0.07840000000000001,0.28,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x03b6d4251a7121e66cce2990e93ccab14084d69e768dedcafd9e8b72743c06de,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2ad5e695d56119cba9f3219b5a6a3896975fa5948e7f39b5ab5c065c8a18aa84,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xc7d0ac9e3f86f4f075e7f1981672887df53dabe297be27af3a88dd297b1f7b71,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xbcf4e780efc1f5977c9b884a8ac05086eed00424db214c38534fa61188155028,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xb03b86475a958a8b062b251a319d410c855b0b783017525f816fc16363c84439,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xdc68ccd38ac5694969b5962fe3b7dfcec5fa2024f5cd0f445bf832a23fe98880,EntertainmentMarkets,recall,2.5e-05,0.005,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x5820a2326da251488ef27d882515d1279f6924f427d3608f4c817fef00fe409f,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2742d12033fca0434ef32dec3d67db7c4082468f3a5858c7d2f66e4cbf806bc2,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x46d7e036bb351d660ab68199f57f6bff0c02c6560599892f094db94ea8c8b147,EntertainmentMarkets,recall,0.00010000000000000018,0.99,1.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xecacac0958e9a64be818f01a4c94600a9b9594ba2e9fd0e1a1c2e9b2219e12d4,EntertainmentMarkets,recall,0.0009,0.03,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x30603c9e0c74c1031bc7ef1d2b92c114a35c9211bb61d677039a4bc091fb5b3b,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.7114093416172352,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xa35467fd6eae6cfdbe8af47baf82d2b8f0f080c77950eeeff27df8c04b6a6156,EntertainmentMarkets,recall,0.0004,0.02,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x8b9b13520742358bd500fcce85498f92d6c08c262341c4ef20e760ec2609ccdf,EntertainmentMarkets,recall,1.0000000000000019e-06,0.999,1.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd8c01ed68ac0e8d318cbc1bd50464178a118ce4521b05ed2dbdff153cc1aa0c8,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.9999999801317819,0.9000000107288381,0.714765046058826,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x2fdd0b1735f4e27f184a0cfd351b043abb7f39ec928ca9cb844cc03443d39b26,EntertainmentMarkets,recall,1e-06,0.001,0.0,0.6666666534211879,0.800000009536745,0.7080536371756444,0.8,0.0,0.2,0.506222009707913
gpt-5-5,0x69ecd346171f0e6f9f12fdaf6c7daa0d1e59a17e3c5e1bc41b65fe41021f17fe,EntertainmentMarkets,recall,0.0001,0.01,0.0,0.9999999801317819,0.9000000107288381,0.7080536371756444,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x409d7e08b28d9b828fd71478c470055da1be83e55435edc569427cd9e300e161,EntertainmentMarkets,forecast,0.08122500000000002,0.24,,1.0,0.8999999486021968,0.7099999270151227,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xd5c50371bea5a8e1d1e226befa54e510cc1f546938a2ade3fc6509a4d77f185a,EntertainmentMarkets,forecast,0.08702500000000002,0.22,,1.0,0.9,0.7099999216857866,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x5f74b5e8492af8a75bcc971e0285b6e4fea82d92d39e32dba1fb4e04db9bc837,EntertainmentMarkets,forecast,0.030625000000000017,0.72,,1.0,0.900000088343697,0.7099999395990982,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x184d5b5c3a6e81584dafdee08b8b3bb42069f120ee6abe654f651b879aec351b,EntertainmentMarkets,forecast,0.0056250000000000015,0.33,,1.0000000280972656,0.8999999848274773,0.7099999912224146,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0xe7e3a16f91f0c00d9d4f8848301a7bc8dcf045929e4e5f3cd83ca71b4088cfd8,EntertainmentMarkets,forecast,0.0007840000000000002,0.08,,1.000000048601785,0.8999999737550382,0.7099999240840237,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x369a334757b7a931fb8e76c57301c8e98d3563a96f34836eb165d66f5e24395c,EntertainmentMarkets,forecast,0.0012250000000000013,0.14,,1.000000034410383,0.8999999814183942,0.7100000596125503,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x3f7f5d170f5707d6f20c73cf8599d257df3fb6457328d13c64b1171bd191f9f8,EntertainmentMarkets,forecast,0.014280250000000012,0.88,,1.0000000427724924,0.90000006929144,0.7100000206505591,0.9,0.0,0.1,0.506222009707913
gpt-5-5,0x19df8d3b2d4765204a06d1ca67b0703e1e7d4c9d049a04aaf91c500233185827,EntertainmentMarkets,forecast,0.05062499999999999,0.35,,1.0,0.9,0.7099999150003544,0.9,0.0,0.1,0.506222009707913
