category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume,keywords
Elections,will-donald-trump-win-the-2024-us-presidential-election,presidential-election-winner-2024,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,Will Donald Trump win the 2024 US Presidential Election?,Yes,closed,2024-01-04T22:58:00Z,2024-11-05T12:00:00Z,2024-11-06T15:17:41Z,1531479284.504353,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,who-will-get-more-votes-in-taiwan-election-hou-yu-ih-or-ko-wen-je,who-will-get-more-votes-in-taiwan-election-hou-yu-ih-or-ko-wen-je,0x6fb88518d3d4799cf90f25dd2479580a636b8a74994a80aac6d3aa1d42cf7bf9,Who will get more votes in Taiwan Election: Hou Yu-ih (侯友宜) or Ko Wen-je (柯文哲)?,Yu-ih,closed,2024-01-02T21:28:23.143Z,2024-01-13T00:00:00Z,2024-01-13T14:45:15Z,849344.7181909999,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-trump-win-the-south-carolina-primary-by-between-10-20-of-the-vote,trump-margin-of-victory-in-south-carolina-primary,0x6a0bf25cacee15e507476f9bd79acd63a149a5553bd2acbd82972d30ef435366,Will Trump win the South Carolina Primary by between 10-20% of the vote?,No,closed,2024-01-25T17:14:00Z,2024-02-20T00:00:00Z,2024-03-01T03:47:57Z,843811.7310810001,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-anyone-else-win-the-new-hampshire-republican-primary,new-hampshire-republican-primary-winner,0xf1403b0b84b9dfdaa5f5aafc89773e8437bdb7ee0897dbb6beb2cb8d25f61804,Will anyone else win the New Hampshire Republican Primary?,No,closed,2024-01-06T00:54:07.414Z,2024-01-23T00:00:00Z,2024-01-24T12:16:03Z,833479.606194,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-donald-trump-jr-win-the-2024-republican-presidential-nomination,republican-nominee-2024,0x4372614786010b9b7fb52cffa0bdc1359ea81c7cbc75c5bbc619c68326692b37,Will Donald Trump Jr. win the 2024 Republican Presidential Nomination?,No,closed,2024-01-13T00:42:32.697Z,2024-07-13T00:00:00Z,2024-07-16T03:08:11Z,827477.863334,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,trump-wins-every-state-in-rep-nomination,trump-wins-every-state-in-rep-nomination,0x43d7d4602d2c3ca67db94667152d0ed86c0b5151b6de4328daabf27e94698171,Trump wins every state in Rep. Nomination?,No,closed,2023-12-21T22:32:15.348Z,2024-06-25T00:00:00Z,2024-03-06T08:34:34Z,819850.47545,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-donald-trump-win-the-south-carolina-republican-primary,south-carolina-republican-primary-winner,0xe6137f8637c8a9595dfec6e1f0133d3ab941846d7e80d3d33e5387f57bb5a37c,Will Donald Trump win the South Carolina Republican Primary?,Yes,closed,2024-01-17T02:04:28.22Z,2024-02-21T00:00:00Z,2024-02-25T07:01:50Z,784485.326082,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-someone-else-win-the-2024-republican-presidential-nomination,republican-nominee-2024,0x59d7ec34e4f9ef67350a97363baeaee60bd7979091cc166420b08a17e38aa43f,Will someone else win the 2024 Republican Presidential Nomination?,No,closed,2024-01-13T00:42:48.319Z,2024-07-13T00:00:00Z,2024-07-16T03:07:47Z,771652.863812,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,mexican-presidential-election-will-claudia-sheinbaum-win,mexican-presidential-election-who-will-win,0x80e14125844dcb3dd3885290bc0a03626223a92b3a704ba10363d250e8640b86,Mexican Presidential Election: Will Claudia Sheinbaum win?,Yes,closed,2024-01-16T22:33:11.74Z,2024-05-30T00:00:00Z,2024-06-03T12:46:24Z,747925.287237,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ron-desantis-win-the-new-hampshire-republican-primary,new-hampshire-republican-primary-winner,0x3b0aa8cf94d772ef1fb1dab5e094ac39842735ef01bbbf285ac5fea1377dbe84,Will Ron DeSantis win the New Hampshire Republican Primary?,No,closed,2024-01-06T00:46:57.528Z,2024-01-23T00:00:00Z,2024-01-24T12:17:51Z,702175.69094,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,mexican-presidential-election-will-xochitl-galvez-win,mexican-presidential-election-who-will-win,0xd2c10628e74b85fae2c89b7a63642960d53bd7533652e076b339e7d6b32f319f,Mexican Presidential Election: Will Xóchitl Gálvez win?,No,closed,2024-01-16T22:33:43.222Z,2024-05-30T00:00:00Z,2024-06-03T12:56:24Z,686502.79597,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-montana-us-senate-election,montana-us-senate-election-winner,0x2f0bae3cdd6c42468ebfd30df5a93adcbe666d891674116b990bae8d11b7f511,Will a Democrat win Montana US Senate Election?,No,closed,2024-04-03T21:52:08.973Z,2024-11-05T12:00:00Z,2024-11-06T22:36:07Z,686243.598846,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,ny-3-special-election-for-santos-seat-suozzi-d-vs-pilip-r,ny-3-special-election-for-santos-seat-suozzi-d-vs-pilip-r,0x48462e8656a17aa1b3f3989121a3c276e1ba2ebc8c9e4b10dea5a33436721a08,NY-3 Special Election for Santos seat: Suozzi (D) vs. Pilip (R),Suozzi,closed,2024-01-17T21:39:26.342Z,2024-02-13T00:00:00Z,2024-02-14T07:46:06Z,642842.829204,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-adam-schiff-get-first-place-in-the-california-senate-primary,first-place-in-california-senate-primary,0xe619ee258c7c51de584bc9f1d251ef94ae479c5faaed33f43d4d434a8e662fbf,Will Adam Schiff get first place in the California Senate Primary?,Yes,closed,2024-03-01T22:03:00Z,2024-02-28T00:00:00Z,2024-04-13T10:42:38Z,622624.681368,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-montana-us-senate-election,montana-us-senate-election-winner,0x25e48d2f5c66a03982f233e67f8131159e884dc186e6a55cc2e413d07e74830c,Will a Republican win Montana US Senate Election?,Yes,closed,2024-04-03T21:52:02.658Z,2024-11-05T12:00:00Z,2024-11-06T22:09:53Z,621186.16041,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,taiwan-presidential-election-will-hou-yu-ih-win,taiwan-presidential-election-who-will-win,0x61b5d2d0a9ffd9d967c0ed389ae660ecb8cc4817123ede9dba2c0290a9718841,Taiwan Presidential Election: Will Hou Yu-ih win?,No,closed,2023-11-28T16:17:44.155Z,2024-01-13T00:00:00Z,2024-01-13T14:47:07Z,620031.711163,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
